"Ticker","Date","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","Regime","Quadrant","RVol","AgeDays","Score","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","RiskBuy1Pct","RiskAvgPct","RewardRiskBuy1","RewardRiskAvg"
"DAYA","2026-05-13","553","FULL","1085","0","HOLD","-","","SMART SNIPER","2026-04-28","Discount Only","SIDEWAYS","LEADING","0.66","15","1070","Full Grid (1-2-3-4)","100000000","1075","955","925","880","0.1","0.2","0.3","0.4","93","209","324","454","1080","99879000","121000","924.81","924.8","23.26","10.79","3","9.02"
"GGRM","2026-05-13","553","FULL","17225","3.6090225563909777","HOLD","-","","BETA BREAKOUT","2026-04-28","","NORMAL UPTREND","LEADING","1.77","15","1070","Full Grid (1-2-3-4)","100000000","16175","14875","14550","14100","0.1","0.2","0.3","0.4","6","13","20","28","67","97622500","2377500","14570.52","14574.05","17","7.86","3","8.6"
"GHON","2026-05-13","553","FULL","1815","0.2762430939226519","HOLD","-","","G ACC","2026-04-28","","SIDEWAYS","LEADING","0.7","15","1070","Full Grid (1-2-3-4)","100000000","1800","1755","1740","1725","0.1","0.2","0.3","0.4","55","113","172","231","571","99507000","493000","1742.68","1742.73","5.83","2.74","3.43","8.75"
"WEGE","2026-05-13","553","FULL","54","-1.8181818181818181","AVOID","-","","V-SHAPE","2026-04-28","","SIDEWAYS","LEADING","0.27","15","1070","Full Grid (1-2-3-4)","100000000","60","57","56","55","0.1","0.2","0.3","0.4","1666","3508","5357","7272","17803","99986800","13200","56.16","56.16","11.67","5.63","3","7.85"
"ADMF","2026-05-13","553","FULL","8575","-1.7191977077363898","HOLD","-","","V-SHAPE","2026-04-27","","NORMAL DOWNTREND","LEADING","0.23","16","1068","Full Grid (1-2-3-4)","100000000","8525","8375","8350","8300","0.1","0.2","0.3","0.4","11","23","35","48","117","97705000","2295000","8350.85","8352.01","4.11","2.11","4.07","9.09"
"BLOG","2026-05-13","204","IPO / SHORT","392","-1.0101010101010102","HOLD","-","","V-SHAPE","2026-04-27","","SIDEWAYS","LEADING","0.82","16","1068","Full Grid (1-2-3-4)","100000000","400","392","390","388","0.1","0.2","0.3","0.4","250","510","769","1030","2559","99947000","53000","390.57","390.57","4.5","2.19","3.89","9.27"
"CEKA","2026-05-13","553","FULL","2390","0","HOLD","-","","SMART SNIPER","2026-04-27","Discount Only","NORMAL UPTREND","LEADING","0.59","16","1068","Full Grid (1-2-3-4)","100000000","2370","2280","2250","2220","0.1","0.2","0.3","0.4","42","87","133","180","442","99675000","325000","2255.09","2255.16","8.44","3.77","3","8.4"
"MPIX","2026-05-13","529","FULL","84","0","AVOID","-","","V-SHAPE","2026-04-27","","SIDEWAYS","LEADING","0.21","16","1068","Full Grid (1-2-3-4)","100000000","92","84","81","79","0.1","0.2","0.3","0.4","1086","2380","3703","5063","12232","99975200","24800","81.73","81.73","19.57","9.46","3","8.31"
"FAPA","2026-05-13","553","FULL","7200","1.0526315789473684","HOLD","-","","SMART GAMMA","2026-04-24","","NORMAL UPTREND","LEADING","0.5","19","1062","Full Grid (1-2-3-4)","100000000","7025","6575","6450","6300","0.1","0.2","0.3","0.4","14","30","46","63","153","98920000","1080000","6465.36","6465.93","13.17","5.65","3","9.13"
"ISAT","2026-05-13","553","FULL","2370","0.851063829787234","HOLD","-","","EARLY SWEEP","2026-04-24","","NORMAL UPTREND","LEADING","1.05","19","1062","Full Grid (1-2-3-4)","100000000","2200","2110","2090","2060","0.1","0.2","0.3","0.4","45","94","143","194","476","99585000","415000","2092.12","2092.24","9.32","4.64","3.02","7.49"
"JTPE","2026-05-13","553","FULL","630","0","AVOID","-","","SMART GAMMA","2026-04-24","","NORMAL UPTREND","LEADING","0.36","19","1062","Full Grid (1-2-3-4)","100000000","680","610","595","570","0.1","0.2","0.3","0.4","147","327","504","701","1679","99888000","112000","594.93","594.93","21.32","10.07","3","8.68"
"WOMF","2026-05-13","553","FULL","298","0","AVOID","-","","EARLY SWEEP","2026-04-24","","NORMAL DOWNTREND","LEADING","0.03","19","1062","Full Grid (1-2-3-4)","100000000","358","350","346","344","0.1","0.2","0.3","0.4","279","571","867","1162","2879","99944200","55800","347.15","347.15","5.59","2.64","3.4","8.62"
"HGII","2026-05-13","315","FULL","136","-1.4492753623188406","AVOID","-","","V-SHAPE","2026-04-23","","SIDEWAYS","LEADING","1.08","20","1060","Full Grid (1-2-3-4)","100000000","147","139","136","134","0.1","0.2","0.3","0.4","680","1438","2205","2985","7308","99971200","28800","136.8","136.8","12.24","5.7","3.06","8.36"
"HYGN","2026-05-13","527","FULL","160","3.225806451612903","HOLD","-","","V-SHAPE","2026-04-23","","NORMAL UPTREND","LEADING","0.6","20","1060","Full Grid (1-2-3-4)","100000000","146","142","140","139","0.1","0.2","0.3","0.4","684","1408","2142","2877","7111","99958300","41700","140.57","140.57","6.85","3.25","3.1","7.97"
"LOPI","2026-05-13","553","FULL","118","0","AVOID","-","","SMART GAMMA","2026-04-23","","SIDEWAYS","LEADING","0.55","20","1060","Full Grid (1-2-3-4)","100000000","126","110","106","101","0.1","0.2","0.3","0.4","793","1818","2830","3960","9401","99983800","16200","106.35","106.36","26.98","13.5","3","8.47"
"ADCP","2026-05-13","553","FULL","50","0","AVOID","-","","V-SHAPE","2026-04-22","","SIDEWAYS","LEADING","0","21","1058","Full Grid (1-2-3-4)","100000000","53","52","51","51","0.1","0.2","0.3","0.4","1886","3846","5882","7843","19457","99992500","7500","51.39","51.39","5.66","2.71","3.67","9.06"
"ATLA","2026-05-13","492","FULL","51","0","AVOID","-","","EARLY SWEEP","2026-04-22","","SIDEWAYS","LEADING","0.22","21","1058","Full Grid (1-2-3-4)","100000000","53","52","51","51","0.1","0.2","0.3","0.4","1886","3846","5882","7843","19457","99992500","7500","51.39","51.39","5.66","2.71","2.67","6.9"
"BNII","2026-05-13","553","FULL","200","-0.9900990099009901","AVOID","-","","BETA BREAKOUT","2026-04-22","","SIDEWAYS","LEADING","0.33","21","1058","Full Grid (1-2-3-4)","100000000","214","206","204","202","0.1","0.2","0.3","0.4","467","970","1470","1980","4887","99959800","40200","204.54","204.54","7.94","3.69","3.06","8.15"
"BTPN","2026-05-13","553","FULL","2270","5.5813953488372094","HOLD","-","","V-SHAPE","2026-04-22","","NORMAL UPTREND","LEADING","1","21","1058","Full Grid (1-2-3-4)","100000000","2130","2020","1990","1950","0.1","0.2","0.3","0.4","46","99","150","205","500","99621000","379000","1992.42","1992.67","11.74","5.64","3","7.9"
"MAXI","2026-05-13","553","FULL","50","0","AVOID","-","","SMART SNIPER","2026-04-22","Structure + Discount","SIDEWAYS","LEADING","0.01","21","1058","Full Grid (1-2-3-4)","100000000","53","52","51","51","0.1","0.2","0.3","0.4","1886","3846","5882","7843","19457","99992500","7500","51.39","51.39","5.66","2.71","3.67","9.06"
"MCOR","2026-05-13","553","FULL","70","1.4492753623188406","HOLD","-","","SMART SNIPER","2026-04-22","Structure + Discount","SIDEWAYS","LEADING","1.02","21","1058","Full Grid (1-2-3-4)","100000000","73","70","69","68","0.1","0.2","0.3","0.4","1369","2857","4347","5882","14455","99984600","15400","69.17","69.17","8.22","3.14","3","10.06"
"NISP","2026-05-13","553","FULL","1335","0","AVOID","-","","EARLY SWEEP","2026-04-22","","NORMAL DOWNTREND","LEADING","0.16","21","1058","Full Grid (1-2-3-4)","100000000","1505","1465","1455","1440","0.1","0.2","0.3","0.4","66","136","206","277","685","99718000","282000","1455.74","1455.76","5.65","2.45","3.47","9.63"
"PNBN","2026-05-13","553","FULL","1020","0","HOLD","-","","SMART SNIPER","2026-04-22","Demand Structure","SIDEWAYS","LEADING","0.23","21","1058","Full Grid (1-2-3-4)","100000000","1080","1010","990","965","0.1","0.2","0.3","0.4","92","198","303","414","1007","99882000","118000","991.88","991.92","13.89","6.24","3","8.7"
"PNIN","2026-05-13","553","FULL","790","0","HOLD","-","","BETA BREAKOUT","2026-04-22","","NORMAL UPTREND","LEADING","0.1","21","1058","Full Grid (1-2-3-4)","100000000","815","760","745","725","0.1","0.2","0.3","0.4","122","263","402","551","1338","99827500","172500","746.09","746.12","14.72","6.85","3","8.39"
"ASGR","2026-05-13","553","FULL","1640","1.2345679012345678","AVOID","-","","SMART GAMMA","2026-04-21","","NORMAL UPTREND","LEADING","0.25","22","1056","Full Grid (1-2-3-4)","100000000","1900","1670","1615","1540","0.1","0.2","0.3","0.4","52","119","185","259","615","99516500","483500","1618.15","1618.41","25","11.94","3.01","8.86"
"DUTI","2026-05-13","553","FULL","4200","2.4390243902439024","AVOID","-","","V-SHAPE","2026-04-21","","SIDEWAYS","LEADING","0.08","22","1056","Full Grid (1-2-3-4)","100000000","4220","4070","4030","3980","0.1","0.2","0.3","0.4","23","49","74","100","246","99271000","729000","4035.41","4035.82","8.06","3.85","3.03","7.82"
"GOTO","2026-05-13","553","FULL","50","0","AVOID","-","","SMART SNIPER","2026-04-21","Structure + Discount","SIDEWAYS","LEADING","0.2","22","1056","Full Grid (1-2-3-4)","100000000","56","53","52","51","0.1","0.2","0.3","0.4","1785","3773","5769","7843","19170","99991000","9000","52.16","52.16","10.71","4.14","3","10.11"
"KMDS","2026-05-13","553","FULL","570","1.7857142857142856","AVOID","-","","V-SHAPE","2026-04-21","","NORMAL DOWNTREND","LEADING","0.25","22","1056","Full Grid (1-2-3-4)","100000000","595","570","560","550","0.1","0.2","0.3","0.4","168","350","535","727","1780","99891000","109000","561.19","561.19","10.08","4.67","3","8.17"
"KING","2026-05-13","553","FULL","492","9.821428571428571","HOLD","-","","G ACC","2026-04-20","","NORMAL UPTREND","LEADING","1.52","23","1054","Full Grid (1-2-3-4)","100000000","360","288","270","246","0.1","0.2","0.3","0.4","277","694","1111","1626","3708","99955800","44200","269.57","269.59","41.67","22.1","3","9.07"
"PANS","2026-05-13","553","FULL","1735","0.2890173410404624","AVOID","-","","BETA BREAKOUT","2026-04-20","","SIDEWAYS","LEADING","0.86","23","1054","Full Grid (1-2-3-4)","100000000","1755","1605","1565","1515","0.1","0.2","0.3","0.4","56","124","191","264","635","99617500","382500","1568.78","1569.09","17.66","7.89","3.02","9.06"
"FUJI","2026-05-13","553","FULL","320","-0.6211180124223602","AVOID","-","","V-SHAPE","2026-05-12","","SIDEWAYS","IMPROVING","1.97","1","1048","Full Grid (1-2-3-4)","100000000","322","314","310","308","0.1","0.2","0.3","0.4","310","636","967","1298","3211","99907800","92200","311.14","311.14","6.83","3.58","1.64","4.21"
"HOMI","2026-05-13","553","FULL","218","0.9259259259259258","AVOID","-","","EARLY SWEEP","2026-05-12","","NORMAL DOWNTREND","IMPROVING","0.64","1","1048","Full Grid (1-2-3-4)","100000000","230","220","216","212","0.1","0.2","0.3","0.4","434","909","1388","1886","4617","99944000","56000","216.47","216.47","11.3","5.76","3","7.34"
"IPAC","2026-05-13","553","FULL","150","-0.6622516556291391","AVOID","-","","SMART SNIPER","2026-04-17","Discount Only","NORMAL DOWNTREND","LEADING","0.83","26","1048","Full Grid (1-2-3-4)","100000000","180","159","153","146","0.1","0.2","0.3","0.4","555","1257","1960","2739","6511","99953700","46300","153.52","153.52","25.56","12.71","3","8.43"
"LPPF","2026-05-13","553","FULL","1650","2.1671826625387","AVOID","-","","SMART GAMMA","2026-04-17","","NORMAL DOWNTREND","LEADING","0.29","26","1048","Full Grid (1-2-3-4)","100000000","1950","1875","1855","1830","0.1","0.2","0.3","0.4","51","106","161","218","536","99579500","420500","1857.83","1857.86","8.21","3.65","3","8.44"
"MAIN","2026-05-13","553","FULL","855","0","AVOID","-","","EARLY SWEEP","2026-05-12","","NORMAL UPTREND","IMPROVING","0.66","1","1048","Full Grid (1-2-3-4)","100000000","1010","840","800","745","0.1","0.2","0.3","0.4","99","238","375","536","1248","99923000","77000","800.67","800.63","34.65","17.57","3","8.95"
"MTLA","2026-05-13","553","FULL","510","0","AVOID","-","","V-SHAPE","2026-04-17","","NORMAL UPTREND","LEADING","0.18","26","1048","Full Grid (1-2-3-4)","100000000","590","565","555","545","0.1","0.2","0.3","0.4","169","353","540","733","1795","99834000","166000","556.18","556.19","11.02","5.61","3","7.34"
"AUTO","2026-05-13","553","FULL","2590","0.3875968992248062","AVOID","-","","BETA BREAKOUT","2026-04-16","","SIDEWAYS","LEADING","0.19","27","1046","Full Grid (1-2-3-4)","100000000","2730","2620","2590","2550","0.1","0.2","0.3","0.4","36","76","115","156","383","99305000","695000","2592.82","2592.97","8.79","3.97","3","8.34"
"BFIN","2026-05-13","553","FULL","790","0","AVOID","-","","SMART GAMMA","2026-04-16","","SIDEWAYS","LEADING","0.26","27","1046","Full Grid (1-2-3-4)","100000000","905","780","745","705","0.1","0.2","0.3","0.4","110","256","402","567","1335","99845500","154500","747.91","747.96","28.73","13.76","3","9.11"
"CFIN","2026-05-13","553","FULL","348","-0.5714285714285714","HOLD","-","","BETA BREAKOUT","2026-04-16","","NORMAL UPTREND","LEADING","0.44","27","1046","Full Grid (1-2-3-4)","100000000","344","322","316","310","0.1","0.2","0.3","0.4","290","621","949","1290","3150","99950600","49400","317.3","317.31","13.37","6.08","3","8.53"
"DATA","2026-05-13","478","FULL","2010","3.875968992248062","AVOID","-","","EARLY SWEEP","2026-05-11","","SIDEWAYS","IMPROVING","0.94","2","1046","Full Grid (1-2-3-4)","100000000","4570","4220","4140","4020","0.1","0.2","0.3","0.4","21","47","72","99","239","99037000","963000","4143.81","4145.22","16.63","8.06","3","8.11"
"LPLI","2026-05-13","553","FULL","288","2.127659574468085","AVOID","-","","SMART SNIPER","2026-04-16","Structure + Discount","SIDEWAYS","LEADING","0.18","27","1046","Full Grid (1-2-3-4)","100000000","332","304","296","286","0.1","0.2","0.3","0.4","301","657","1013","1398","3369","99933600","66400","296.63","296.63","18.67","8.98","3.03","8.39"
"OLIV","2026-05-13","553","FULL","57","0","HOLD","-","","SMART SNIPER","2026-04-16","Structure + Discount","SIDEWAYS","LEADING","0.43","27","1046","Full Grid (1-2-3-4)","100000000","61","54","52","49","0.1","0.2","0.3","0.4","1639","3703","5769","8163","19274","99991600","8400","51.88","51.88","26.23","13.26","3","8.3"
"SMKM","2026-05-13","553","FULL","92","1.098901098901099","HOLD","-","","SMART SNIPER","2026-04-16","Discount Only","SIDEWAYS","LEADING","0.56","27","1046","Full Grid (1-2-3-4)","100000000","107","91","87","81","0.1","0.2","0.3","0.4","934","2197","3448","4938","11517","99981900","18100","86.81","86.81","32.71","17.06","3.74","10.21"
"TMAS","2026-05-13","553","FULL","124","0.8130081300813009","HOLD","-","","SMART SNIPER","2026-04-16","Structure + Discount","SIDEWAYS","LEADING","0.21","27","1046","Full Grid (1-2-3-4)","100000000","138","130","127","125","0.1","0.2","0.3","0.4","724","1538","2362","3200","7824","99982600","17400","127.79","127.79","13.04","6.1","3","8.24"
"ZONE","2026-05-13","553","FULL","336","-2.3255813953488373","AVOID","-","","EARLY SWEEP","2026-05-11","","NORMAL DOWNTREND","IMPROVING","0.36","2","1046","Full Grid (1-2-3-4)","100000000","580","520","505","486","0.1","0.2","0.3","0.4","172","384","594","823","1973","99938800","61200","506.53","506.55","21.72","10.37","3.02","8.63"
"ASLC","2026-05-13","553","FULL","74","0","AVOID","-","","SMART SNIPER","2026-04-15","Structure + Discount","SIDEWAYS","LEADING","0.32","28","1044","Full Grid (1-2-3-4)","100000000","82","76","75","73","0.1","0.2","0.3","0.4","1219","2631","4000","5479","13329","99988100","11900","75.02","75.02","15.85","8.02","3","7.64"
"BTON","2026-05-13","553","FULL","380","0","AVOID","-","","SMART GAMMA","2026-04-15","","SIDEWAYS","LEADING","0","28","1044","Full Grid (1-2-3-4)","100000000","390","374","368","364","0.1","0.2","0.3","0.4","256","534","815","1098","2703","99914800","85200","369.64","369.65","9.23","4.23","3","8.2"
"DWGL","2026-05-13","553","FULL","278","-3.4722222222222223","HOLD","-","","SMART SNIPER","2026-04-15","Structure + Discount","SIDEWAYS","LEADING","0.61","28","1044","Full Grid (1-2-3-4)","100000000","282","258","252","242","0.1","0.2","0.3","0.4","354","775","1190","1652","3971","99944200","55800","251.69","251.69","19.15","9.41","3","8.12"
"EKAD","2026-05-13","553","FULL","175","-0.5681818181818182","AVOID","-","","V-SHAPE","2026-04-15","","SIDEWAYS","LEADING","0.44","28","1044","Full Grid (1-2-3-4)","100000000","180","179","178","178","0.1","0.2","0.3","0.4","555","1117","1685","2247","5604","99973900","26100","178.4","178.4","2.22","1.34","2.75","5.26"
"ELIT","2026-05-13","553","FULL","199","0","HOLD","-","","SMART SNIPER","2026-04-15","Discount Only","NORMAL DOWNTREND","LEADING","0.37","28","1044","Full Grid (1-2-3-4)","100000000","228","204","198","190","0.1","0.2","0.3","0.4","438","980","1515","2105","5038","99970400","29600","198.43","198.44","22.37","10.8","3.02","8.56"
"JMAS","2026-05-13","553","FULL","272","2.2556390977443606","HOLD","-","","SMART GAMMA","2026-04-15","","NORMAL UPTREND","LEADING","0.13","28","1044","Full Grid (1-2-3-4)","100000000","270","226","214","200","0.1","0.2","0.3","0.4","370","884","1401","2000","4655","99949800","50200","214.71","214.72","34.07","17.1","2.99","9"
"KRYA","2026-05-13","553","FULL","77","-4.938271604938271","HOLD","-","","SMART SNIPER","2026-04-15","Structure + Discount","NORMAL UPTREND","LEADING","1.23","28","1044","Full Grid (1-2-3-4)","100000000","67","61","60","58","0.1","0.2","0.3","0.4","1492","3278","5000","6896","16666","99989000","11000","60","60","19.4","9.99","3","7.67"
"MAYA","2026-05-13","553","FULL","194","0","AVOID","-","","SMART SNIPER","2026-04-15","Structure + Discount","SIDEWAYS","LEADING","0.28","28","1044","Full Grid (1-2-3-4)","100000000","220","200","195","189","0.1","0.2","0.3","0.4","454","1000","1538","2116","5108","99971400","28600","195.72","195.72","19.09","9.05","3","8.48"
"MPXL","2026-05-13","553","FULL","193","1.0471204188481675","HOLD","-","","SMART SNIPER","2026-04-15","Discount Only","NORMAL UPTREND","LEADING","1.25","28","1044","Full Grid (1-2-3-4)","100000000","168","150","145","139","0.1","0.2","0.3","0.4","595","1333","2068","2877","6873","99967300","32700","145.45","145.45","23.21","11.31","3.03","8.54"
"NTBK","2026-05-13","553","FULL","95","-2.0618556701030926","HOLD","-","","SMART SNIPER","2026-04-15","Discount Only","NORMAL UPTREND","LEADING","0.85","28","1044","Full Grid (1-2-3-4)","100000000","85","72","68","64","0.1","0.2","0.3","0.4","1176","2777","4411","6250","14614","99985200","14800","68.42","68.42","32.94","16.69","1.86","6.01"
"SAFE","2026-05-13","553","FULL","350","-2.2346368715083798","AVOID","-","","V-SHAPE","2026-04-15","","NORMAL DOWNTREND","LEADING","0.67","28","1044","Full Grid (1-2-3-4)","100000000","382","368","364","358","0.1","0.2","0.3","0.4","261","543","824","1117","2745","99934800","65200","364.06","364.07","8.9","4.41","3","7.47"
"TARA","2026-05-13","553","FULL","32","3.225806451612903","AVOID","-","","V-SHAPE","2026-04-15","","NORMAL UPTREND","LEADING","1.68","28","1044","Full Grid (1-2-3-4)","100000000","30","29","28","28","0.1","0.2","0.3","0.4","3333","6896","10714","14285","35228","99994600","5400","28.38","28.38","10","4.88","6.67","15.61"
"TAXI","2026-05-13","553","FULL","17","0","HOLD","-","","SMART SNIPER","2026-04-15","Discount Only","SIDEWAYS","LEADING","0.27","28","1044","Full Grid (1-2-3-4)","100000000","17","15","14","13","0.1","0.2","0.3","0.4","5882","13333","21428","30769","71412","99997800","2200","14","14","29.41","14.3","3","8.99"
"TCID","2026-05-13","553","FULL","2880","0","HOLD","-","","SMART SNIPER","2026-04-15","Structure + Discount","SIDEWAYS","LEADING","0.54","28","1044","Full Grid (1-2-3-4)","100000000","2970","2740","2680","2600","0.1","0.2","0.3","0.4","33","72","111","153","369","99057000","943000","2684.47","2684.93","16.5","7.62","3","8.59"
"TPMA","2026-05-13","553","FULL","540","0.9345794392523363","AVOID","-","","V-SHAPE","2026-04-15","","NORMAL DOWNTREND","LEADING","0.95","28","1044","Full Grid (1-2-3-4)","100000000","595","590","590","585","0.1","0.2","0.3","0.4","168","338","508","683","1697","99865500","134500","588.48","588.48","2.52","1.44","5.67","10.79"
"ALDO","2026-05-13","553","FULL","655","-2.9629629629629632","HOLD","-","","SMART GAMMA","2026-04-14","","NORMAL UPTREND","LEADING","0.89","29","1042","Full Grid (1-2-3-4)","100000000","595","560","550","535","0.1","0.2","0.3","0.4","168","357","545","747","1817","99927500","72500","549.96","549.96","13.45","6.36","3","8.15"
"BBKP","2026-05-13","553","FULL","60","1.694915254237288","AVOID","-","","SMART SNIPER","2026-04-14","Discount Only","SIDEWAYS","LEADING","0.49","29","1042","Full Grid (1-2-3-4)","100000000","66","62","61","60","0.1","0.2","0.3","0.4","1515","3225","4918","6666","16324","99989800","10200","61.25","61.25","13.64","6.94","3","7.46"
"BOAT","2026-05-13","352","FULL","140","4.477611940298507","AVOID","-","","SMART SNIPER","2026-04-14","Discount Only","SIDEWAYS","LEADING","0.59","29","1042","Full Grid (1-2-3-4)","100000000","158","141","136","130","0.1","0.2","0.3","0.4","632","1418","2205","3076","7331","99955400","44600","136.35","136.35","23.42","11.26","1.68","5.45"
"BREN","2026-05-13","553","FULL","3200","-11.357340720221606","AVOID","-","","BETA BREAKOUT","2025-11-05","","CRASH / SELL-OFF","LAGGING","3.16","189","1042","Full Grid (1-2-3-4)","100000000","9750","8775","8550","8225","0.1","0.2","0.3","0.4","10","22","35","48","115","98460000","1540000","8561.74","8563.96","21.03","10.07","3","8.52"
"PPGL","2026-05-13","553","FULL","220","10","AVOID","-","","SMART GAMMA","2026-04-14","","SIDEWAYS","LEADING","0.92","29","1042","Full Grid (1-2-3-4)","100000000","228","204","197","189","0.1","0.2","0.3","0.4","438","980","1522","2116","5056","99954200","45800","197.69","197.7","23.25","11.48","3.02","8.39"
"SAMF","2026-05-13","553","FULL","318","0","AVOID","-","","SMART SNIPER","2026-04-14","Demand Structure","SIDEWAYS","LEADING","0.25","29","1042","Full Grid (1-2-3-4)","100000000","346","328","322","316","0.1","0.2","0.3","0.4","289","609","931","1265","3094","99926800","73200","322.97","322.97","12.14","5.87","3","7.86"
"ARNA","2026-05-13","553","FULL","474","-2.4691358024691357","AVOID","-","","BETA BREAKOUT","2026-04-13","","NORMAL DOWNTREND","LEADING","0.93","30","1040","Full Grid (1-2-3-4)","100000000","545","525","515","510","0.1","0.2","0.3","0.4","183","380","582","784","1929","99880500","119500","517.78","517.79","8.62","3.82","2.98","8.45"
"ASBI","2026-05-13","553","FULL","412","0.9803921568627451","AVOID","-","","SMART SNIPER","2026-04-13","Structure + Discount","SIDEWAYS","LEADING","0.53","30","1040","Full Grid (1-2-3-4)","100000000","432","406","400","392","0.1","0.2","0.3","0.4","231","492","750","1020","2493","99938400","61600","400.88","400.88","12.5","5.71","3.02","8.49"
"GRPM","2026-05-13","553","FULL","302","0","AVOID","-","","BETA BREAKOUT","2026-04-13","","SIDEWAYS","LEADING","0.67","30","1040","Full Grid (1-2-3-4)","100000000","350","302","290","274","0.1","0.2","0.3","0.4","285","662","1034","1459","3440","99930000","70000","290.49","290.5","29.14","14.63","2.99","8.58"
"PDES","2026-05-13","553","FULL","500","-0.9900990099009901","AVOID","-","","EARLY SWEEP","2026-04-13","","SIDEWAYS","LEADING","1.12","30","1040","Full Grid (1-2-3-4)","100000000","630","610","605","600","0.1","0.2","0.3","0.4","158","327","495","666","1646","99808500","191500","606.37","606.38","7.14","3.52","3.11","7.66"
"SATU","2026-05-13","553","FULL","260","-0.7633587786259541","AVOID","-","","BETA BREAKOUT","2026-04-13","","SIDEWAYS","LEADING","0.7","30","1040","Full Grid (1-2-3-4)","100000000","270","262","260","258","0.1","0.2","0.3","0.4","370","763","1153","1550","3836","99948600","51400","260.55","260.55","5.93","2.52","3.37","9.68"
"JRPT","2026-05-13","553","FULL","1095","0","HOLD","-","","SMART GAMMA","2026-04-10","","SIDEWAYS","LEADING","0.34","33","1034","Full Grid (1-2-3-4)","100000000","1110","1095","1090","1085","0.1","0.2","0.3","0.4","90","182","275","368","915","99822000","178000","1090.95","1090.95","3.15","1.46","4.86","11.85"
"PACK","2026-05-13","553","FULL","312","9.859154929577464","HOLD","-","","V-SHAPE","2026-04-10","","SIDEWAYS","LEADING","1.72","33","1034","Full Grid (1-2-3-4)","100000000","189","166","161","153","0.1","0.2","0.3","0.4","529","1204","1863","2614","6210","99973000","27000","160.99","160.99","26.98","14.28","9.63","22.58"
"PTIS","2026-05-13","553","FULL","306","0.6578947368421052","AVOID","-","","EARLY SWEEP","2026-04-10","","SIDEWAYS","LEADING","0.07","33","1034","Full Grid (1-2-3-4)","100000000","424","406","402","396","0.1","0.2","0.3","0.4","235","492","746","1010","2483","99924400","75600","402.43","402.44","9.43","4.58","3.03","7.73"
"SWID","2026-05-13","553","FULL","114","5.555555555555555","HOLD","-","","V-SHAPE","2026-03-31","","SIDEWAYS","LEADING","14.71","43","1034","Full Grid (1-2-3-4)","100000000","98","92","90","88","0.1","0.2","0.3","0.4","1020","2173","3333","4545","11071","99980600","19400","90.31","90.31","15.31","8.09","3","7.21"
"BRIS","2026-05-13","553","FULL","1830","-1.3477088948787064","HOLD","-","","V-SHAPE","2026-04-09","","NORMAL DOWNTREND","LEADING","1.2","34","1032","Full Grid (1-2-3-4)","100000000","2130","2110","2100","2090","0.1","0.2","0.3","0.4","46","94","142","191","473","99371000","629000","2100.87","2100.93","2.82","1.47","3.33","7.42"
"GEMS","2026-05-13","553","FULL","7575","-3.1948881789137378","AVOID","-","","BETA BREAKOUT","2026-03-30","","NORMAL DOWNTREND","LEADING","2.28","44","1032","Full Grid (1-2-3-4)","100000000","8700","7850","7650","7375","0.1","0.2","0.3","0.4","11","25","39","54","129","98855000","1145000","7663.18","7667.25","20.11","9.31","3","8.82"
"AIMS","2026-05-13","553","FULL","440","1.3824884792626728","HOLD","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LEADING","0.2","35","1030","Full Grid (1-2-3-4)","100000000","428","402","396","388","0.1","0.2","0.3","0.4","233","497","757","1030","2517","99893000","107000","396.87","396.88","14.49","7.78","3.02","7.07"
"PSSI","2026-05-13","553","FULL","336","0","AVOID","-","","V-SHAPE","2026-04-08","","NORMAL DOWNTREND","LEADING","0.19","35","1030","Full Grid (1-2-3-4)","100000000","344","338","336","334","0.1","0.2","0.3","0.4","290","591","892","1197","2970","99902800","97200","336.37","336.37","4.07","1.89","4.14","10.3"
"PTPW","2026-05-13","553","FULL","950","0","HOLD","-","","EARLY SWEEP","2026-04-08","","NORMAL UPTREND","LEADING","0.2","35","1030","Full Grid (1-2-3-4)","100000000","1000","985","980","970","0.1","0.2","0.3","0.4","100","203","306","412","1021","99947500","52500","978.92","978.91","3.5","1.42","4.57","13.01"
"RAJA","2026-05-13","553","FULL","4400","5.515587529976019","AVOID","-","","SMART SNIPER","2026-04-08","Discount Only","SIDEWAYS","LEADING","1.79","35","1030","Full Grid (1-2-3-4)","100000000","4250","3700","3570","3390","0.1","0.2","0.3","0.4","23","54","84","117","278","99406000","594000","3575.76","3576.39","27.53","13.86","2.99","8.42"
"SPMA","2026-05-13","553","FULL","210","-0.9433962264150944","HOLD","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LEADING","1.07","35","1030","Full Grid (1-2-3-4)","100000000","218","210","208","206","0.1","0.2","0.3","0.4","458","952","1442","1941","4793","99954600","45400","208.54","208.54","8.26","4.1","2.78","6.96"
