"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"SAMF","2026-05-26","2026-05-26","560","FULL","290","1.3986013986013985","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-14","Demand Structure","42d","42","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","39.55","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.16","1.16","NORMAL","50","50","30.41","22.52","13.36","22.75","310.67","320.38","346.07","218700","188645","916","Supertrend bearish | RSI 30.4 lemah | Volume 1.16x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","346","328","322","316","0.1","0.2","0.3","0.4","289","609","931","1265","3094","99926800","73200","322.97","322.97","304","410","472","472","12.14","5.87","36.42","46.14","3","7.86"
"TOBA","2026-05-26","2026-05-26","560","FULL","430","-3.587443946188341","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-14","Discount Only","42d","42","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","42.39","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.75","0.75","DRY / QUIET","0","100","28.51","27.18","12","37.6","528.01","588.15","715.77","9353300","12544215","916","Supertrend bearish | RSI 28.5 lemah | Volume 0.75x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","660","580","560","535","0.1","0.2","0.3","0.4","151","344","535","747","1777","99842500","157500","561.86","561.89","492","910","1165","1165","25.45","12.43","76.52","107.35","3.01","8.63"
"UFOE","2026-05-26","2026-05-26","560","FULL","140","2.18978102189781","AVOID","-","passive","FALSE","","SMART SNIPER","2026-02-23","Structure + Discount","92d","92","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.03","0.03","DRY / QUIET","100","0","40.45","16.54","24.01","20.16","145.37","151.57","173.85","66200","2096430","916","Supertrend bearish | RSI 40.5 lemah | Volume 0.03x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","200","172","165","156","0.1","0.2","0.3","0.4","500","1162","1818","2564","6044","99981800","18200","165.42","165.42","142","288","374","374","29","14.16","87","126.09","3","8.9"
"ARNA","2026-05-26","2026-05-26","560","FULL","450","-0.881057268722467","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-04-13","","43d","43","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","53.85","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.85","0.85","NORMAL","60","40","19.59","43.31","11.99","36.09","478.28","497.75","537.52","4281500","5021200","914","Supertrend bearish | RSI 19.6 lemah | Volume 0.85x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","545","525","515","510","0.1","0.2","0.3","0.4","183","380","582","784","1929","99880500","119500","517.78","517.79","498","615","685","685","8.62","3.82","25.69","32.29","2.98","8.45"
"BKSL","2026-05-26","2026-05-26","560","FULL","75","-3.8461538461538463","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-13","Discount Only","43d","43","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","32.23","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.48","0.48","DRY / QUIET","28.57","71.43","26.71","28.09","10.56","35.29","94.35","106.5","119.16","156700600","327612990","914","Supertrend bearish | RSI 26.7 lemah | Volume 0.48x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","121","110","107","103","0.1","0.2","0.3","0.4","826","1818","2803","3883","9330","99979600","20400","107.16","107.16","96","159","196","196","20.66","10.41","61.98","82.91","3","7.96"
"LSIP","2026-05-26","2026-05-26","560","FULL","1270","-1.1673151750972763","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-13","","43d","43","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL UPTREND","19.72","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.51","0.51","DRY / QUIET","0","100","30.44","37.82","10.04","29.25","1456.85","1455.11","1333.88","8893000","17359970","914","Supertrend bearish | RSI 30.4 lemah | Volume 0.51x | Crash filter aktif | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","1550","1290","1230","1140","0.1","0.2","0.3","0.4","64","155","243","350","812","99704000","296000","1227.88","1228","1020","2350","3140","3140","34.19","16.93","102.58","155.72","3","9.2"
"PGUN","2026-05-26","2026-05-26","560","FULL","7725","3","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-13","Discount Only","43d","43","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","54.64","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.58","0.58","DRY / QUIET","64.29","35.71","40.55","27.39","8.05","26.35","8316.11","8782.84","8455.54","9300","15935","914","Supertrend bearish | RSI 40.5 lemah | Volume 0.58x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","9775","8475","8150","7700","0.1","0.2","0.3","0.4","10","23","36","51","120","97877500","2122500","8156.46","8157.48","7000","13950","16000","16000","28.39","14.18","63.68","96.16","2.24","6.78"
"VKTR","2026-05-26","2026-05-26","560","FULL","705","-2.083333333333333","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-13","","43d","43","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND","NORMAL DOWNTREND","34.01","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.42","0.42","DRY / QUIET","20","80","36.11","27.72","9.65","25.87","824.19","850.77","649.06","23908400","56702075","914","Supertrend bearish | RSI 36.1 lemah | Volume 0.42x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1030","820","770","700","0.1","0.2","0.3","0.4","97","243","389","571","1300","99840000","160000","768","768.03","595","1685","2340","2340","42.23","22.53","127.18","204.69","3.01","9.09"
"JAST","2026-05-26","2026-05-26","560","FULL","88","-2.2222222222222223","HOLD","-","passive","FALSE","","BETA BREAKOUT","2026-02-20","","95d","95","UPTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","31.75","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.47","0.47","DRY / QUIET","33.33","66.67","40.03","26.45","20.31","26.53","93.5","97.31","93.94","3046100","6523850","910","Supertrend bullish | RSI 40.0 lemah | Volume 0.47x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","124","109","105","100","0.1","0.2","0.3","0.4","806","1834","2857","4000","9497","99983500","16500","105.28","105.28","92","188","220","220","25.81","12.61","77.42","108.97","3","8.64"
"NOBU","2026-05-26","2026-05-26","560","FULL","474","-0.42016806722689076","AVOID","-","passive","FALSE","","SMART GAMMA","2026-02-20","","95d","95","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","57.5","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.39","0.39","DRY / QUIET","40","60","32.41","20.28","16.44","27.47","503.62","527.66","552.23","1282600","3308330","910","Supertrend bearish | RSI 32.4 lemah | Volume 0.39x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","680","565","540","500","0.1","0.2","0.3","0.4","147","353","555","800","1855","99910500","89500","538.6","538.62","448","1030","1375","1375","34.12","16.82","102.21","155.29","3","9.23"
"TIRT","2026-05-26","2026-05-26","560","FULL","420","3.9603960396039604","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-17","","70d","70","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND","NORMAL UPTREND","59.53","TRUE","TRUE","FALSE","IMPROVING","IMPROVING (Passive)","0.41","0.41","DRY / QUIET","100","0","36.79","19.05","30.25","41.98","466.77","530.59","366.95","149400","368140","910","Supertrend bearish | RSI 36.8 lemah | Volume 0.41x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","890","850","840","825","0.1","0.2","0.3","0.4","112","235","357","484","1188","99861000","139000","840.58","840.59","800","1025","1160","1160","10.11","4.83","30.34","38","3","7.87"
"ANDI","2026-05-26","2026-05-26","560","FULL","19","5.555555555555555","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-04-10","","46d","46","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","40.2","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.45","0.45","DRY / QUIET","50","50","33.17","28.29","21.26","42.4","21.91","24.08","24.61","3658400","8074905","908","Supertrend bearish | RSI 33.2 lemah | Volume 0.45x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","30","29","28","28","0.1","0.2","0.3","0.4","3333","6896","10714","14285","35228","99994600","5400","28.38","28.38","27","38","40","40","10","4.88","33.33","40.92","3.33","8.39"
"BEKS","2026-05-26","2026-05-26","560","FULL","23","4.545454545454546","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-03-16","","71d","71","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","17.5","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.39","0.39","DRY / QUIET","100","0","31.31","69.31","9.27","44.75","24.99","26.67","28.11","9503500","24535465","908","Supertrend bearish | RSI 31.3 lemah | Volume 0.39x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","33","30","29","28","0.1","0.2","0.3","0.4","3030","6666","10344","14285","34325","99992600","7400","29.13","29.13","27","42","51","51","18.18","7.32","54.55","75.07","3","10.26"
"OPMS","2026-05-26","2026-05-26","560","FULL","112","-1.7543859649122806","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-10","Discount Only","46d","46","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","64.33","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.16","0.16","DRY / QUIET","28.57","71.43","39.24","28.61","20.45","22.29","122.49","127.37","119.03","2324500","14343230","908","Supertrend bearish | RSI 39.2 lemah | Volume 0.16x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","164","131","123","111","0.1","0.2","0.3","0.4","609","1526","2439","3603","8177","99971200","28800","122.26","122.26","94","270","374","374","42.68","23.11","128.05","205.91","3","8.91"
"PACK","2026-05-26","2026-05-26","560","FULL","308","-0.6451612903225806","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-10","","46d","46","DOWNTREND","BULLISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","17.5","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","1.12","1.12","NORMAL","60.87","39.13","55.94","25.13","29.49","18.79","284.31","328.52","1146.33","441470800","395868275","908","Supertrend bearish | RSI 55.9 > 50 | Volume 1.12x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","189","166","161","153","0.1","0.2","0.3","0.4","529","1204","1863","2614","6210","99973000","27000","160.99","160.99","138","266","680","680","26.98","14.28","259.79","322.39","9.63","22.58"
"PANI","2026-05-26","2026-05-26","560","FULL","7650","-2.857142857142857","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-10","Structure + Discount","46d","46","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","37.77","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.75","0.75","DRY / QUIET","28.57","71.43","39.15","19.47","16.49","26.34","8187.63","8625.89","10721.77","4134200","5546105","908","Supertrend bearish | RSI 39.1 lemah | Volume 0.75x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","8650","8075","7925","7725","0.1","0.2","0.3","0.4","11","24","37","51","123","97615000","2385000","7936.18","7938.82","7375","10575","12475","12475","14.74","7.07","44.22","57.19","3","8.09"
"SMGR","2026-05-26","2026-05-26","560","FULL","1775","0.8522727272727272","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-10","","46d","46","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","64.17","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.56","0.56","DRY / QUIET","37.5","62.5","26.8","36.45","11.79","35.86","2004.2","2223.26","2585.2","7597300","13556290","908","Supertrend bearish | RSI 26.8 lemah | Volume 0.56x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","2410","2390","2380","2370","0.1","0.2","0.3","0.4","41","83","126","168","418","99522000","478000","2380.91","2380.94","2340","2670","2700","2700","2.9","1.72","12.03","13.4","4.14","7.8"
"HDFA","2026-05-26","2026-05-26","560","FULL","93","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-09","Structure + Discount","47d","47","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","47.29","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.29","0.29","DRY / QUIET","37.5","62.5","36.84","31.97","32.72","14.98","101.99","106.57","119.7","701300","2403190","906","Supertrend bearish | RSI 36.8 lemah | Volume 0.29x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","122","104","99","93","0.1","0.2","0.3","0.4","819","1923","3030","4301","10073","99987300","12700","99.26","99.26","83","181","240","240","31.97","16.38","96.72","141.78","3.03","8.65"
"MSKY","2026-05-26","2026-05-26","560","FULL","59","-3.278688524590164","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-09","","47d","47","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","50.44","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.24","0.24","DRY / QUIET","0","100","24.07","24.98","15.06","30.14","74.86","79.66","80.31","3423400","14448205","906","Supertrend bearish | RSI 24.1 lemah | Volume 0.24x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","97","80","76","70","0.1","0.2","0.3","0.4","1030","2500","3947","5714","13191","99986200","13800","75.8","75.8","61","151","206","206","37.11","19.52","112.37","171.77","3.03","8.8"
"PEGE","2026-05-26","2026-05-26","560","FULL","117","0.8620689655172413","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-09","Discount Only","47d","47","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","64.65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.14","0.14","DRY / QUIET","66.67","33.33","33.87","14.37","20.47","26.84","132.83","149.41","160.09","540100","3960790","906","Supertrend bearish | RSI 33.9 lemah | Volume 0.14x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","163","134","127","117","0.1","0.2","0.3","0.4","613","1492","2362","3418","7885","99972700","27300","126.79","126.79","100","258","352","352","38.65","21.13","115.95","177.63","3","8.41"
"FMII","2026-05-26","2026-05-26","560","FULL","226","1.8018018018018018","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","53.09","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.2","0.2","DRY / QUIET","50","50","44.11","18.48","24.63","14.13","239.26","244.55","291.19","24700","123955","904","Supertrend bearish | RSI 44.1 lemah | Volume 0.2x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","434","374","360","340","0.1","0.2","0.3","0.4","230","534","833","1176","2773","99925600","74400","360.35","360.36","308","625","810","810","29.03","14.53","86.64","124.78","2.98","8.59"
"KUAS","2026-05-26","2026-05-26","560","FULL","92","-5.154639175257731","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","63.4","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.26","0.26","DRY / QUIET","0","100","40.1","24.29","23.31","18.12","104.44","104.34","85.79","12357900","47200595","904","Supertrend bearish | RSI 40.1 lemah | Volume 0.26x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","147","108","98","85","0.1","0.2","0.3","0.4","680","1851","3061","4705","10297","99977100","22900","97.09","97.09","65","270","394","394","55.78","33.05","168.03","305.79","3.01","9.25"
"LPCK","2026-05-26","2026-05-26","560","FULL","515","-1.9047619047619049","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","70.61","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.82","0.82","NORMAL","42.86","57.14","23.49","28.89","10.55","23.02","584.6","627.66","633.6","363600","442980","904","Supertrend bearish | RSI 23.5 lemah | Volume 0.82x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","640","605","595","585","0.1","0.2","0.3","0.4","156","330","504","683","1673","99892500","107500","597.09","597.09","560","760","880","880","12.5","6.21","37.5","47.38","3","7.63"
"MHKI","2026-05-26","2026-05-26","499","FULL","135","-4.25531914893617","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-08","Structure + Discount","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","53.95","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.33","0.33","DRY / QUIET","9.09","90.91","29.59","22.16","14.17","33.68","164.79","180.82","190.03","2695500","8280325","904","Supertrend bearish | RSI 29.6 lemah | Volume 0.33x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","202","177","170","162","0.1","0.2","0.3","0.4","495","1129","1764","2469","5857","99968100","31900","170.68","170.68","148","284","364","364","26.73","13.29","80.2","113.26","3","8.52"
"RMKO","2026-05-26","2026-05-26","560","FULL","326","-2.976190476190476","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","62.89","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.18","1.18","NORMAL","5.88","94.12","26.53","25.55","14.9","30.14","433.51","498.56","432.44","9667600","8218830","904","Supertrend bearish | RSI 26.5 lemah | Volume 1.18x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","535","476","462","442","0.1","0.2","0.3","0.4","186","420","649","904","2159","99883600","116400","462.64","462.66","400","1180","2140","2140","25.23","13.54","300","362.56","11.89","26.78"
"SMGA","2026-05-26","2026-05-26","540","FULL","73","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","27.89","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.36","0.36","DRY / QUIET","75","25","34.84","25.92","13.64","36.02","82.85","89.6","96.62","6171500","16952420","904","Supertrend bearish | RSI 34.8 lemah | Volume 0.36x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","89","83","81","79","0.1","0.2","0.3","0.4","1123","2409","3703","5063","12298","99981400","18600","81.3","81.3","75","110","131","131","15.73","7.75","47.19","61.13","3","7.89"
"WIFI","2026-05-26","2026-05-26","560","FULL","2010","-1.4705882352941175","AVOID","-","passive","FALSE","","SMART SNIPER","2026-04-08","Discount Only","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","24.18","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.78","0.78","DRY / QUIET","25","75","37.27","21.89","11.1","30.1","2188.43","2301.84","2494.89","15725700","20070175","904","Supertrend bearish | RSI 37.3 lemah | Volume 0.78x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","2310","2110","2060","1990","0.1","0.2","0.3","0.4","43","94","145","201","483","99636000","364000","2062.86","2063.08","1875","2960","3620","3620","18.83","9.11","56.71","75.48","3.01","8.29"
"YELO","2026-05-26","2026-05-26","560","FULL","77","-2.5316455696202533","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-04-08","","48d","48","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","69.04","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.31","0.31","DRY / QUIET","20","80","31.5","17.03","14.72","26.83","92.08","98.1","86.93","15764800","51589160","904","Supertrend bearish | RSI 31.5 lemah | Volume 0.31x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","114","99","95","90","0.1","0.2","0.3","0.4","877","2020","3157","4444","10498","99983300","16700","95.24","95.24","82","162","164","164","28.07","13.9","43.86","72.2","1.56","5.19"
