"Ticker","Date","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","Regime","Quadrant","RVol","AgeDays","Score","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","RiskBuy1Pct","RiskAvgPct","RewardRiskBuy1","RewardRiskAvg"
"PIPA","2026-05-12","552","FULL","135","0.7462686567164178","HOLD","-","","V-SHAPE","2026-05-05","","SIDEWAYS","WEAKENING","0.69","7","986","Full Grid (1-2-3-4)","100000000","161","147","143","138","0.1","0.2","0.3","0.4","621","1360","2097","2898","6976","99969600","30400","143.31","143.31","19.88","9.98","3.03","8.02"
"PSGO","2026-05-12","552","FULL","200","0.5025125628140703","AVOID","-","","EARLY SWEEP","2026-03-16","","SIDEWAYS","LEADING","0.48","57","986","Full Grid (1-2-3-4)","100000000","274","232","222","208","0.1","0.2","0.3","0.4","364","862","1351","1923","4500","99962600","37400","222.14","222.15","31.75","15.82","3","8.9"
"PTRO","2026-05-12","552","FULL","5375","9.247967479674797","AVOID","-","","V-SHAPE","2026-05-05","","SIDEWAYS","LAGGING","1.12","7","986","Full Grid (1-2-3-4)","100000000","5900","5350","5225","5050","0.1","0.2","0.3","0.4","16","37","57","79","189","98912500","1087500","5233.47","5236.79","20.34","10.19","3","8"
"RATU","2026-05-12","315","FULL","5650","-2.586206896551724","AVOID","-","","EARLY SWEEP","2026-05-05","","SIDEWAYS","LAGGING","0.69","7","986","Full Grid (1-2-3-4)","100000000","7075","5700","5350","4890","0.1","0.2","0.3","0.4","14","35","56","81","186","99424000","576000","5345.38","5344.84","40.78","21.61","3","8.98"
"RBMS","2026-05-12","552","FULL","70","-4.10958904109589","HOLD","-","","SMART GAMMA","2026-05-05","","NORMAL UPTREND","WEAKENING","1.9","7","986","Full Grid (1-2-3-4)","100000000","77","59","55","49","0.1","0.2","0.3","0.4","1298","3389","5454","8163","18304","99985400","14600","54.62","54.63","48.05","26.77","3","9.12"
"SMGR","2026-05-12","552","FULL","2090","1.4563106796116505","AVOID","-","","V-SHAPE","2026-04-10","","NORMAL DOWNTREND","IMPROVING","0.46","32","986","Full Grid (1-2-3-4)","100000000","2410","2390","2380","2370","0.1","0.2","0.3","0.4","41","83","126","168","418","99522000","478000","2380.91","2380.94","2.9","1.72","4.14","7.8"
"SURE","2026-05-12","552","FULL","2720","5.019305019305019","AVOID","-","","EARLY SWEEP","2026-03-16","","SIDEWAYS","LEADING","1.9","57","986","Full Grid (1-2-3-4)","100000000","3100","2820","2750","2650","0.1","0.2","0.3","0.4","32","70","109","150","361","99385000","615000","2753.05","2753.2","19.68","9.55","3","8.28"
"TIFA","2026-05-12","552","FULL","332","-2.3529411764705883","AVOID","-","","V-SHAPE","2026-05-05","","SIDEWAYS","WEAKENING","0.25","7","986","Full Grid (1-2-3-4)","100000000","358","344","340","336","0.1","0.2","0.3","0.4","279","581","882","1190","2932","99946600","53400","340.88","340.88","8.94","4.37","3","7.6"
"TPIA","2026-05-12","552","FULL","5050","0","AVOID","-","","V-SHAPE","2026-05-05","","NORMAL DOWNTREND","LAGGING","1.37","7","986","Full Grid (1-2-3-4)","100000000","6075","5525","5400","5225","0.1","0.2","0.3","0.4","16","36","55","76","183","99020000","980000","5410.93","5412.12","19.51","9.63","3","8.09"
"UDNG","2026-05-12","552","FULL","1095","-1.3513513513513513","HOLD","-","","EARLY SWEEP","2026-05-05","","SIDEWAYS","LAGGING","0.52","7","986","Full Grid (1-2-3-4)","100000000","3560","3240","3160","3060","0.1","0.2","0.3","0.4","28","61","94","130","313","99216000","784000","3169.84","3169.83","20.79","11.04","2.99","7.45"
"ADMR","2026-05-12","552","FULL","1825","2.2408963585434174","AVOID","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","0.7","8","984","Full Grid (1-2-3-4)","100000000","1910","1845","1830","1810","0.1","0.2","0.3","0.4","52","108","163","220","543","99507000","493000","1832.54","1832.56","7.59","3.69","3.03","7.66"
"AMAG","2026-05-12","552","FULL","404","-0.9803921568627451","AVOID","-","","V-SHAPE","2026-05-04","","NORMAL DOWNTREND","LAGGING","0.57","8","984","Full Grid (1-2-3-4)","100000000","444","432","430","426","0.1","0.2","0.3","0.4","225","462","697","938","2322","99878200","121800","430.14","430.14","5.86","2.82","2.54","6.58"
"AMRT","2026-05-12","552","FULL","1415","-4.713804713804714","HOLD","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","1.21","8","984","Full Grid (1-2-3-4)","100000000","1425","1365","1350","1330","0.1","0.2","0.3","0.4","70","146","222","300","738","99774000","226000","1351.95","1351.95","9.47","4.58","3","7.72"
"ARII","2026-05-12","552","FULL","296","-0.6711409395973155","HOLD","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","0.29","8","984","Full Grid (1-2-3-4)","100000000","292","276","272","266","0.1","0.2","0.3","0.4","342","724","1102","1503","3671","99923000","77000","272.2","272.2","12.33","5.95","3","7.89"
"BCIP","2026-05-12","552","FULL","76","0","HOLD","-","","V-SHAPE","2026-05-04","","SIDEWAYS","WEAKENING","0.56","8","984","Full Grid (1-2-3-4)","100000000","89","78","75","71","0.1","0.2","0.3","0.4","1123","2564","4000","5633","13320","99988200","11800","75.07","75.07","26.97","13.41","3","8.54"
"BOLT","2026-05-12","552","FULL","850","-1.7341040462427744","AVOID","-","","EARLY SWEEP","2026-05-04","","NORMAL DOWNTREND","LAGGING","0.13","8","984","Full Grid (1-2-3-4)","100000000","1035","1020","1015","1005","0.1","0.2","0.3","0.4","96","196","295","398","985","99869500","130500","1013.9","1013.92","3.38","1.37","4.71","13.38"
"CRSN","2026-05-12","552","FULL","112","-0.8849557522123894","HOLD","-","","SMART SNIPER","2026-05-04","Structure + Discount","SIDEWAYS","WEAKENING","0.29","8","984","Full Grid (1-2-3-4)","100000000","121","110","107","103","0.1","0.2","0.3","0.4","826","1818","2803","3883","9330","99979600","20400","107.16","107.16","19.83","9.48","3","8.45"
"FOLK","2026-05-12","552","FULL","328","-3.5294117647058822","AVOID","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","0.68","8","984","Full Grid (1-2-3-4)","100000000","360","336","330","320","0.1","0.2","0.3","0.4","277","595","909","1250","3031","99961000","39000","329.8","329.8","16.11","8.43","3.02","7.38"
"FWCT","2026-05-12","552","FULL","92","-2.127659574468085","AVOID","-","","V-SHAPE","2026-05-04","","NORMAL DOWNTREND","LAGGING","0.23","8","984","Full Grid (1-2-3-4)","100000000","120","105","101","96","0.1","0.2","0.3","0.4","833","1904","2970","4166","9873","99978600","21400","101.26","101.27","27.5","14.09","3.03","8.32"
"GMTD","2026-05-12","552","FULL","1570","0.641025641025641","AVOID","-","","EARLY SWEEP","2026-05-04","","SIDEWAYS","LAGGING","0.02","8","984","Full Grid (1-2-3-4)","100000000","1905","1725","1680","1620","0.1","0.2","0.3","0.4","52","115","178","246","591","99499500","500500","1683.58","1683.73","20.47","10.01","3.01","8.28"
"GRPH","2026-05-12","540","FULL","67","0","HOLD","-","","SMART GAMMA","2026-05-04","","NORMAL UPTREND","LAGGING","0.2","8","984","Full Grid (1-2-3-4)","100000000","72","61","58","55","0.1","0.2","0.3","0.4","1388","3278","5172","7272","17110","99983000","17000","58.44","58.44","31.94","16.15","3","8.75"
"HAJJ","2026-05-12","552","FULL","131","0","AVOID","-","","V-SHAPE","2026-05-04","","NORMAL UPTREND","WEAKENING","0.91","8","984","Full Grid (1-2-3-4)","100000000","140","133","131","129","0.1","0.2","0.3","0.4","714","1503","2290","3100","7607","99974900","25100","131.42","131.43","10.71","4.89","3","8.34"
"HERO","2026-05-12","552","FULL","440","-4.3478260869565215","AVOID","-","","SMART GAMMA","2026-05-04","","NORMAL UPTREND","WEAKENING","0.16","8","984","Full Grid (1-2-3-4)","100000000","590","484","458","424","0.1","0.2","0.3","0.4","169","413","655","943","2180","99942400","57600","458.45","458.48","36.95","18.86","3","9.1"
"IBOS","2026-05-12","552","FULL","110","1.8518518518518516","HOLD","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","1.36","8","984","Full Grid (1-2-3-4)","100000000","111","103","100","98","0.1","0.2","0.3","0.4","900","1941","3000","4081","9922","99976100","23900","100.76","100.76","17.12","8.7","3","7.67"
"INDS","2026-05-12","552","FULL","376","-1.0526315789473684","AVOID","-","","SMART SNIPER","2026-05-04","Discount Only","SIDEWAYS","LAGGING","0.24","8","984","Full Grid (1-2-3-4)","100000000","525","434","414","382","0.1","0.2","0.3","0.4","190","460","724","1047","2421","99908000","92000","412.67","412.7","37.14","20.03","9.77","24.4"
"IRSX","2026-05-12","552","FULL","412","-1.4354066985645932","AVOID","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","0.46","8","984","Full Grid (1-2-3-4)","100000000","440","412","404","394","0.1","0.2","0.3","0.4","227","485","742","1015","2469","99937800","62200","404.77","404.77","15","7.6","3.03","7.64"
"ISEA","2026-05-12","441","FULL","87","-3.3333333333333335","HOLD","-","","V-SHAPE","2026-05-04","","SIDEWAYS","WEAKENING","0.52","8","984","Full Grid (1-2-3-4)","100000000","90","83","81","78","0.1","0.2","0.3","0.4","1111","2409","3703","5128","12351","99986400","13600","80.95","80.95","17.78","8.59","3","8.2"
"JPFA","2026-05-12","552","FULL","2440","-3.557312252964427","HOLD","-","","BETA BREAKOUT","2026-05-04","","SIDEWAYS","WEAKENING","0.69","8","984","Full Grid (1-2-3-4)","100000000","2630","2490","2450","2400","0.1","0.2","0.3","0.4","38","80","122","166","406","99644000","356000","2454.29","2454.23","11.79","5.47","3","8.23"
"MINA","2026-05-12","552","FULL","346","-6.989247311827956","HOLD","-","","SMART GAMMA","2026-05-04","","SIDEWAYS","WEAKENING","1.3","8","984","Full Grid (1-2-3-4)","100000000","382","302","284","256","0.1","0.2","0.3","0.4","261","662","1056","1562","3541","99940200","59800","282.24","282.26","43.46","23.47","3","9.02"
"NAIK","2026-05-12","350","FULL","100","0","AVOID","-","","V-SHAPE","2026-05-04","","NORMAL DOWNTREND","WEAKENING","0.23","8","984","Full Grid (1-2-3-4)","100000000","105","97","94","92","0.1","0.2","0.3","0.4","952","2061","3191","4347","10551","99975500","24500","94.75","94.75","17.14","8.18","3","8.28"
"NETV","2026-05-12","552","FULL","81","-3.571428571428571","HOLD","-","","SMART SNIPER","2026-05-04","Structure + Discount","NORMAL DOWNTREND","LAGGING","0.81","8","984","Full Grid (1-2-3-4)","100000000","106","97","95","92","0.1","0.2","0.3","0.4","943","2061","3157","4347","10508","99971400","28600","95.14","95.14","18.87","9.61","3","7.75"
"SMDM","2026-05-12","552","FULL","625","0","HOLD","-","","V-SHAPE","2026-05-04","","NORMAL UPTREND","LAGGING","0.29","8","984","Full Grid (1-2-3-4)","100000000","630","570","555","530","0.1","0.2","0.3","0.4","158","350","540","754","1802","99836000","164000","554.03","554.06","21.9","11.2","3.01","7.92"
"TMPO","2026-05-12","552","FULL","121","-3.968253968253968","AVOID","-","","V-SHAPE","2026-05-04","","SIDEWAYS","LAGGING","0.73","8","984","Full Grid (1-2-3-4)","100000000","132","122","119","115","0.1","0.2","0.3","0.4","757","1639","2521","3478","8395","99985100","14900","119.1","119.1","17.42","8.48","3.04","8.21"
"URBN","2026-05-12","552","FULL","212","0","AVOID","-","","G ACC","2026-05-04","","NORMAL UPTREND","WEAKENING","0.25","8","984","Full Grid (1-2-3-4)","100000000","252","195","181","162","0.1","0.2","0.3","0.4","396","1025","1657","2469","5547","99956200","43800","180.2","180.21","46.83","25.64","2.99","9.2"
"UVCR","2026-05-12","552","FULL","226","-0.8771929824561403","HOLD","-","","G ACC","2026-05-04","","NORMAL UPTREND","WEAKENING","0.59","8","984","Full Grid (1-2-3-4)","100000000","226","162","146","125","0.1","0.2","0.3","0.4","442","1234","2054","3200","6930","99968400","31600","144.25","144.26","58.41","34.84","2.98","9.47"
"YPAS","2026-05-12","552","FULL","920","-8.91089108910891","AVOID","-","","BETA BREAKOUT","2026-05-04","","NORMAL UPTREND","LAGGING","0.26","8","984","Full Grid (1-2-3-4)","100000000","1515","1305","1255","1185","0.1","0.2","0.3","0.4","66","153","239","337","795","99894500","105500","1256.53","1256.5","29.37","14.85","3","8.54"
"BELI","2026-05-12","552","FULL","358","1.1299435028248588","AVOID","-","","V-SHAPE","2026-04-08","","NORMAL DOWNTREND","IMPROVING","0.06","34","982","Full Grid (1-2-3-4)","100000000","444","418","410","402","0.1","0.2","0.3","0.4","225","478","731","995","2429","99940400","59600","411.45","411.45","13.06","6.18","3.03","8.2"
"LPCK","2026-05-12","552","FULL","605","0","AVOID","-","","V-SHAPE","2026-04-08","","NORMAL DOWNTREND","IMPROVING","1.23","34","982","Full Grid (1-2-3-4)","100000000","640","605","595","585","0.1","0.2","0.3","0.4","156","330","504","683","1673","99892500","107500","597.09","597.09","12.5","6.21","3","7.63"
"MASB","2026-05-12","552","FULL","3230","0.9375","AVOID","-","","V-SHAPE","2026-03-04","","SIDEWAYS","LEADING","3.55","69","982","Full Grid (1-2-3-4)","100000000","3220","3140","3110","3090","0.1","0.2","0.3","0.4","31","63","96","129","319","99481000","519000","3118.53","3118.54","6.21","3.16","3.25","7.63"
"ROTI","2026-05-12","552","FULL","610","0","AVOID","-","","BETA BREAKOUT","2026-04-08","","NORMAL DOWNTREND","IMPROVING","0.27","34","982","Full Grid (1-2-3-4)","100000000","805","770","760","745","0.1","0.2","0.3","0.4","124","259","394","536","1313","99801000","199000","760.1","760.1","9.94","4.62","3","8.12"
"MEGA","2026-05-12","552","FULL","1990","-1.4851485148514851","AVOID","-","","SMART GAMMA","2026-04-07","","NORMAL DOWNTREND","IMPROVING","0.49","35","980","Full Grid (1-2-3-4)","100000000","5600","4380","4090","3670","0.1","0.2","0.3","0.4","17","45","73","108","243","98723000","1277000","4062.67","4067.34","45","24.19","3","9.25"
"KSIX","2026-05-12","315","FULL","352","1.7341040462427744","HOLD","-","","BETA BREAKOUT","2026-03-12","","SIDEWAYS","LEADING","1.44","61","978","Full Grid (1-2-3-4)","100000000","358","324","316","304","0.1","0.2","0.3","0.4","279","617","949","1315","3160","99943400","56600","316.28","316.28","20.67","10.21","3","8.17"
"AMFG","2026-05-12","552","FULL","3260","0","AVOID","-","","BETA BREAKOUT","2026-03-11","","SIDEWAYS","LEADING","0.1","62","976","Full Grid (1-2-3-4)","100000000","3490","3330","3290","3230","0.1","0.2","0.3","0.4","28","60","91","123","302","99420000","580000","3292.05","3292.31","10.03","4.62","3","8.21"
"AWAN","2026-05-12","552","FULL","145","0","AVOID","-","","SMART SNIPER","2026-04-30","Structure + Discount","SIDEWAYS","LAGGING","0.17","12","976","Full Grid (1-2-3-4)","100000000","164","151","148","144","0.1","0.2","0.3","0.4","609","1324","2027","2777","6737","99968400","31600","148.39","148.39","17.07","8.35","3.36","8.85"
"ICON","2026-05-12","552","FULL","131","-2.9629629629629632","HOLD","-","","SMART GAMMA","2026-04-30","","NORMAL UPTREND","WEAKENING","0.23","12","976","Full Grid (1-2-3-4)","100000000","141","121","116","110","0.1","0.2","0.3","0.4","709","1652","2586","3636","8583","99979700","20300","116.49","116.49","30.5","15.87","3","8.3"
"NAYZ","2026-05-12","552","FULL","63","-3.076923076923077","AVOID","-","","V-SHAPE","2026-04-30","","SIDEWAYS","LAGGING","0.37","12","976","Full Grid (1-2-3-4)","100000000","71","65","64","62","0.1","0.2","0.3","0.4","1408","3076","4687","6451","15622","99983800","16200","64","64","18.31","9.38","3","7.66"
"PORT","2026-05-12","552","FULL","920","-7.07070707070707","HOLD","-","","EARLY SWEEP","2026-03-11","","SIDEWAYS","LEADING","1.28","62","976","Full Grid (1-2-3-4)","100000000","1260","1125","1095","1050","0.1","0.2","0.3","0.4","79","177","273","380","909","99660000","340000","1096.37","1096.41","23.02","11.53","3","8.18"
"RELF","2026-05-12","552","FULL","39","0","HOLD","-","","SMART SNIPER","2026-04-30","Discount Only","SIDEWAYS","LAGGING","0.14","12","976","Full Grid (1-2-3-4)","100000000","42","37","36","34","0.1","0.2","0.3","0.4","2380","5405","8333","11764","27882","99990900","9100","35.86","35.86","26.19","13.56","3","8.05"
"RUNS","2026-05-12","552","FULL","83","0","AVOID","-","","BETA BREAKOUT","2026-03-11","","NORMAL DOWNTREND","LEADING","0.27","62","976","Full Grid (1-2-3-4)","100000000","101","90","87","84","0.1","0.2","0.3","0.4","990","2222","3448","4761","11421","99987000","13000","87.55","87.55","22.77","10.9","3","8.64"
"SDMU","2026-05-12","552","FULL","99","0","HOLD","-","","G ACC","2026-04-30","","NORMAL UPTREND","WEAKENING","0.6","12","976","Full Grid (1-2-3-4)","100000000","126","101","94","86","0.1","0.2","0.3","0.4","793","1980","3191","4651","10615","99983800","16200","94.19","94.19","42.86","23.56","3","8.73"
"ACST","2026-05-12","552","FULL","94","0","AVOID","-","","EARLY SWEEP","2026-04-29","","SIDEWAYS","LAGGING","0.26","13","974","Full Grid (1-2-3-4)","100000000","187","159","152","142","0.1","0.2","0.3","0.4","534","1257","1973","2816","6580","99948900","51100","151.9","151.9","31.55","15.73","3","8.88"
"BRMS","2026-05-12","552","FULL","760","1.3333333333333335","AVOID","-","","EARLY SWEEP","2026-04-29","","NORMAL DOWNTREND","LAGGING","0.49","13","974","Full Grid (1-2-3-4)","100000000","1230","1035","990","925","0.1","0.2","0.3","0.4","81","193","303","432","1009","99895500","104500","990.04","990.1","32.52","16.17","3","9"
"DSNG","2026-05-12","552","FULL","1680","0.9009009009009009","HOLD","-","","SMART GAMMA","2026-04-29","","NORMAL UPTREND","WEAKENING","0.32","13","974","Full Grid (1-2-3-4)","100000000","1850","1570","1500","1405","0.1","0.2","0.3","0.4","54","127","200","284","665","99831000","169000","1501.22","1501.19","31.35","15.4","3","9.03"
"EAST","2026-05-12","552","FULL","90","-1.098901098901099","HOLD","-","","V-SHAPE","2026-04-29","","NORMAL DOWNTREND","WEAKENING","0.6","13","974","Full Grid (1-2-3-4)","100000000","94","92","91","90","0.1","0.2","0.3","0.4","1063","2173","3296","4444","10976","99973400","26600","91.08","91.08","5.32","2.29","3.6","10.04"
"HBAT","2026-05-12","552","FULL","396","0","AVOID","-","","G ACC","2026-04-29","","NORMAL UPTREND","LAGGING","0.19","13","974","Full Grid (1-2-3-4)","100000000","505","398","374","338","0.1","0.2","0.3","0.4","198","502","802","1183","2685","99958800","41200","372.29","372.29","43.76","23.71","3.01","9.04"
"INOV","2026-05-12","552","FULL","140","-2.097902097902098","AVOID","-","","SMART SNIPER","2026-04-29","Demand Structure","SIDEWAYS","WEAKENING","0.16","13","974","Full Grid (1-2-3-4)","100000000","167","143","137","129","0.1","0.2","0.3","0.4","598","1398","2189","3100","7285","99957300","42700","137.21","137.21","29.94","14.73","3.02","8.95"
"KOKA","2026-05-12","552","FULL","150","-2.5974025974025974","AVOID","-","","EARLY SWEEP","2026-04-29","","NORMAL DOWNTREND","LAGGING","0.24","13","974","Full Grid (1-2-3-4)","100000000","270","234","226","214","0.1","0.2","0.3","0.4","370","854","1327","1869","4420","99960400","39600","226.15","226.16","28.15","14.22","3","8.45"
"MOLI","2026-05-12","552","FULL","270","-2.1739130434782608","HOLD","-","","SMART GAMMA","2026-04-29","","SIDEWAYS","WEAKENING","0.74","13","974","Full Grid (1-2-3-4)","100000000","284","244","234","222","0.1","0.2","0.3","0.4","352","819","1282","1801","4254","99961400","38600","234.98","234.98","28.87","14.04","3","8.94"
"MREI","2026-05-12","552","FULL","1010","1","AVOID","-","","EARLY SWEEP","2026-04-29","","SIDEWAYS","WEAKENING","0.8","13","974","Full Grid (1-2-3-4)","100000000","980","930","920","900","0.1","0.2","0.3","0.4","102","215","326","444","1087","99943000","57000","919.44","919.43","11.22","5.38","3","7.9"
"NANO","2026-05-12","552","FULL","33","-2.941176470588235","AVOID","-","","SMART SNIPER","2026-04-29","Structure + Discount","SIDEWAYS","LAGGING","0.52","13","974","Full Grid (1-2-3-4)","100000000","39","37","37","36","0.1","0.2","0.3","0.4","2564","5405","8108","11111","27188","99997300","2700","36.78","36.78","12.82","7.56","3","6.19"
"SIDO","2026-05-12","552","FULL","466","-2.100840336134454","AVOID","-","","SMART SNIPER","2026-04-29","Structure + Discount","NORMAL DOWNTREND","LAGGING","1.04","13","974","Full Grid (1-2-3-4)","100000000","515","505","505","500","0.1","0.2","0.3","0.4","194","396","594","800","1984","99986000","14000","503.96","503.96","4.08","1.98","1.67","4.62"
"SOHO","2026-05-12","552","FULL","1720","-6.267029972752043","AVOID","-","","V-SHAPE","2026-04-29","","SIDEWAYS","LAGGING","1.05","13","974","Full Grid (1-2-3-4)","100000000","1935","1845","1820","1790","0.1","0.2","0.3","0.4","51","108","164","223","546","99559500","440500","1823.43","1823.55","11.11","5.67","2.77","6.83"
"SOLA","2026-05-12","476","FULL","124","-0.8","AVOID","-","","V-SHAPE","2026-04-29","","SIDEWAYS","LAGGING","0.3","13","974","Full Grid (1-2-3-4)","100000000","125","117","114","112","0.1","0.2","0.3","0.4","800","1709","2631","3571","8711","99983900","16100","114.78","114.78","15.2","7.65","3","7.66"
"TIRA","2026-05-12","552","FULL","690","2.2222222222222223","AVOID","-","","V-SHAPE","2026-04-29","","NORMAL DOWNTREND","LAGGING","1.11","13","974","Full Grid (1-2-3-4)","100000000","875","845","835","825","0.1","0.2","0.3","0.4","114","236","359","484","1193","99823500","176500","836.74","836.75","8.57","4.39","3.4","7.98"
"TOOL","2026-05-12","552","FULL","80","2.564102564102564","HOLD","-","","BETA BREAKOUT","2026-04-29","","NORMAL UPTREND","WEAKENING","0.91","13","974","Full Grid (1-2-3-4)","100000000","94","74","69","63","0.1","0.2","0.3","0.4","1063","2702","4347","6349","14461","99980000","20000","69.14","69.14","43.62","23.34","3.02","9.22"
"ULTJ","2026-05-12","552","FULL","1615","0.9375","HOLD","-","","SMART GAMMA","2026-04-29","","NORMAL UPTREND","LAGGING","0.42","13","974","Full Grid (1-2-3-4)","100000000","1695","1580","1555","1515","0.1","0.2","0.3","0.4","58","126","192","264","640","99591000","409000","1556.11","1556.34","14.16","6.5","3.02","8.54"
"UNIQ","2026-05-12","552","FULL","126","1.6129032258064515","AVOID","-","","V-SHAPE","2026-04-29","","SIDEWAYS","LAGGING","0.38","13","974","Full Grid (1-2-3-4)","100000000","134","127","125","123","0.1","0.2","0.3","0.4","746","1574","2400","3252","7972","99985800","14200","125.42","125.42","11.94","5.92","2.25","6.01"
"AREA","2026-05-12","496","FULL","302","-2.5806451612903225","AVOID","-","","EARLY SWEEP","2026-04-28","","SIDEWAYS","LAGGING","0.77","14","972","Full Grid (1-2-3-4)","100000000","535","525","520","515","0.1","0.2","0.3","0.4","186","380","576","776","1918","99817000","183000","520.42","520.43","5.61","2.96","3.5","7.75"
"ARTO","2026-05-12","552","FULL","1220","0.411522633744856","AVOID","-","","V-SHAPE","2026-04-28","","NORMAL DOWNTREND","LAGGING","0.47","14","972","Full Grid (1-2-3-4)","100000000","1320","1300","1295","1290","0.1","0.2","0.3","0.4","75","153","231","310","769","99694500","305500","1296.42","1296.44","3.79","2.04","4.2","8.84"
"BAPI","2026-05-12","552","FULL","23","0","AVOID","-","","V-SHAPE","2026-04-28","","NORMAL DOWNTREND","LAGGING","0.75","14","972","Full Grid (1-2-3-4)","100000000","30","28","27","26","0.1","0.2","0.3","0.4","3333","7142","11111","15384","36970","99994700","5300","27.05","27.05","16.67","7.57","3","8.77"
"BKSW","2026-05-12","552","FULL","57","-1.7241379310344827","AVOID","-","","EARLY SWEEP","2026-04-28","","SIDEWAYS","WEAKENING","1.04","14","972","Full Grid (1-2-3-4)","100000000","64","61","60","59","0.1","0.2","0.3","0.4","1562","3278","5000","6779","16619","99988700","11300","60.17","60.17","10.94","5.26","3","7.85"
"BMRI","2026-05-12","552","FULL","4240","-0.2352941176470588","AVOID","-","","EARLY SWEEP","2026-04-28","","NORMAL DOWNTREND","LAGGING","1.15","14","972","Full Grid (1-2-3-4)","100000000","4970","4800","4760","4700","0.1","0.2","0.3","0.4","20","41","63","85","209","99558000","442000","4763.54","4763.74","7.44","3.43","2.99","8.02"
"DYAN","2026-05-12","552","FULL","82","-1.2048192771084338","HOLD","-","","V-SHAPE","2026-04-28","","SIDEWAYS","WEAKENING","0.24","14","972","Full Grid (1-2-3-4)","100000000","84","81","80","79","0.1","0.2","0.3","0.4","1190","2469","3750","5063","12472","99992600","7400","80.17","80.17","8.33","3.96","3","7.82"
"ELSA","2026-05-12","552","FULL","715","3.6231884057971016","AVOID","-","","SMART GAMMA","2026-04-28","","SIDEWAYS","LAGGING","0.51","14","972","Full Grid (1-2-3-4)","100000000","830","745","720","690","0.1","0.2","0.3","0.4","120","268","416","579","1383","99829000","171000","721.83","721.86","22.29","10.64","3","8.63"
"ENAK","2026-05-12","552","FULL","334","-3.4682080924855487","AVOID","-","","V-SHAPE","2026-04-28","","NORMAL DOWNTREND","LAGGING","0.16","14","972","Full Grid (1-2-3-4)","100000000","362","348","344","338","0.1","0.2","0.3","0.4","276","574","872","1183","2905","99948600","51400","344.06","344.06","9.94","5.25","4.81","10.57"
"KKGI","2026-05-12","552","FULL","312","-0.6369426751592357","AVOID","-","","SMART GAMMA","2026-03-09","","SIDEWAYS","LEADING","0.9","64","972","Full Grid (1-2-3-4)","100000000","384","332","318","300","0.1","0.2","0.3","0.4","260","602","943","1333","3138","99947800","52200","318.51","318.52","28.13","13.35","3.02","9.21"
"KOCI","2026-05-12","552","FULL","116","-2.5210084033613445","AVOID","-","","SMART SNIPER","2026-04-28","Demand Structure","SIDEWAYS","LAGGING","0.35","14","972","Full Grid (1-2-3-4)","100000000","151","124","117","108","0.1","0.2","0.3","0.4","662","1612","2564","3703","8541","99976200","23800","117.05","117.06","38.41","20.55","1.78","5.69"
"LAPD","2026-05-12","552","FULL","81","-6.896551724137931","AVOID","-","","SMART SNIPER","2026-04-28","Structure + Discount","SIDEWAYS","LAGGING","0.28","14","972","Full Grid (1-2-3-4)","100000000","102","86","82","77","0.1","0.2","0.3","0.4","980","2325","3658","5194","12157","99980400","19600","82.24","82.24","33.33","17.32","1.79","5.67"
"LMPI","2026-05-12","552","FULL","165","3.125","HOLD","-","","SMART SNIPER","2026-04-28","Demand Structure","SIDEWAYS","WEAKENING","0.11","14","972","Full Grid (1-2-3-4)","100000000","202","167","158","146","0.1","0.2","0.3","0.4","495","1197","1898","2739","6329","99966700","33300","157.95","157.95","36.63","18.96","1.65","5.54"
"LUCK","2026-05-12","552","FULL","111","-4.310344827586207","AVOID","-","","SMART GAMMA","2026-04-28","","SIDEWAYS","WEAKENING","0.2","14","972","Full Grid (1-2-3-4)","100000000","141","115","108","99","0.1","0.2","0.3","0.4","709","1739","2777","4040","9265","99983000","17000","107.91","107.92","39.01","20.31","3","9.04"
"MERK","2026-05-12","552","FULL","4020","-6.074766355140187","AVOID","-","","SMART GAMMA","2026-04-28","","NORMAL UPTREND","WEAKENING","0.61","14","972","Full Grid (1-2-3-4)","100000000","4130","3570","3430","3240","0.1","0.2","0.3","0.4","24","56","87","123","290","99597000","403000","3434.38","3434.59","27.85","13.23","3","9.11"
"PADA","2026-05-12","552","FULL","159","-5.9171597633136095","HOLD","-","","SMART GAMMA","2026-04-28","","SIDEWAYS","LAGGING","0.22","14","972","Full Grid (1-2-3-4)","100000000","212","164","152","136","0.1","0.2","0.3","0.4","471","1219","1973","2941","6604","99964000","36000","151.37","151.38","48.11","27.33","3.02","8.91"
